naam, type, uri, functie
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#50,"voorzitter bestuur Fonds Psychische Gezondheid, Utrecht, van 1999 tot 2008"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#51,"lid stuurgroep Infodrome, van 1998 tot 2002"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#52,"lid Sociaal-Wetenschappelijke raad, KNAW, van 1998 tot 2006"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#53,"lid Centrale Adviesraad CBS (Centraal Bureau voor de Statistiek), van 1998 tot 2012"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#54,"adviserend lid WRR (Wetenschappelijke Raad voor het Regeringsbeleid), van 1998 tot 2013"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#55,"voorzitter bestuur Stichting Uitgeverij SUN, van 1997 tot 2000"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#56,"voorzitter Programma-adviesraad IKON, van 1997 tot 2000"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#57,"hoofdredacteur Maandblad Geestelijke Volksgezondheid, van 1997 tot 1998"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#58,"voorzitter Stichting Postdoctorale Opleidingen GGZ, van 1996 tot 2000"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#59,"lid RMO (Raad voor Maatschappelijke Ontwikkeling), van 1996 tot 1998"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#60,"redacteur Nederlands Tijdschrift voor Geneeskunde, van 1995 tot 1998"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#61,"lid Wissenschafliche Beirat Koordinieringsstelle Public Health, van 1992 tot 2001"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#62,"lid presidium NGC (Nederlands Gesprek Centrum), van 1991 tot 2001"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#63,"redacteur Jaarboek Psychiatrie en Psychotherapie, van 1990 tot 1999"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#64,"lid NCCZ (Nationale Commissie Chronische Zieken), van 1990 tot 1999"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#65,"lid programma-coördinatiecommissie AIDS-onderzoek, van 1985 tot 2001"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#66,"lid Gezondheidsraad, van 1985 tot 1998 en van 2006 tot 2013"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#67,"columnist wetenschapsbijlage NRC-Handelsblad, van 1984 tot 2012"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#68,"lid NRV (Nationale Raad voor de Volksgezondheid), van 1984 tot 1994"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#69,"redacteur Maandblad Geestelijke Volksgezondheid, van 1980 tot 1988"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#70,"secretaris Vereniging Stimezo Nederland, van 1979 tot 1982"
prof.dr. P. Schnabel,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_p_schnabel_d66#71,"lid Commissie van Toezicht RIVM (Rijksinstituut voor Volksgezondheid en Milieu)"
mr. J.M. Schouwenaar,opleiding,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#1,"Nederlands staatsrecht aan de Rijksuniversiteit Utrecht, van 1970 tot 1975"
mr. J.M. Schouwenaar,opleiding,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#2,"Koninklijk Instituut voor de Marine (KIM) te Den Helder, van 1965 tot 1968"
mr. J.M. Schouwenaar,opleiding,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#3,"gymnasium-b aan Het Nieuwe Lyceum te Bilthoven, van 1959 tot 1965"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#4,"burgemeester van Middelburg, van 16 januari 2002 tot 1 mei 2012"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#5,"burgemeester van Maarssen, van 8 april 1998 tot 16 januari 2002"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#6,"burgemeester van Castricum, van 1 januari 1986 tot 8 april 1998"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#7,"burgemeester van Venhuizen, van 1 januari 1979 tot 1 januari 1986"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#8,"ambtenaar in de gemeente Tubbergen, van 1 november 1976 tot 1 januari 1979"
mr. J.M. Schouwenaar,loopbaan,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#9,"officier van de Koninklijke Marine, van 1 augustus 1968 tot 1 november 1976"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#10,"lid Eerste Kamer der Staten-Generaal sinds 7 juni 2011"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#11,"voorzitter Stichting struikelstenen Zeeland, vanaf 2015"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#12,"rechter-plaatsvervanger in de sector strafrecht van de Arrondissementsrechtbank te Amsterdam, van 1992 tot 2015"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#13,"korpsbeheerder politie Zeeland sinds 2002-2012"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#14,"voorzitter veiligheidsregio Zeeland 2010-2012"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#15,"q.q. lid diverse comités van aanbeveling, van 2002 tot 25 mei 2011"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#16,"voorzitter SportZeeland, van 2003 tot 2008"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#17,"voorzitter fietsclub Door Oefening Flink (DOF), van 1994 tot 2004"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#18,"co-auteur leerboek \"Staatsinrichting van Nederland\", van 1988 tot 2002"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#19,"q.q. diverse besturen van gemeenschappelijke regelingen, van 1 januari 1979 tot 16 januari 2002"
mr. J.M. Schouwenaar,nevenfuncties,https://www.eerstekamer.nl/persoon/mr_j_m_schouwenaar_vvd#20,"voorzitter Olympia's Tour, van 1986 tot 1992"
prof. mr. N.J. Schrijver,opleiding,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#1,"Nederlands recht, Rijksuniversiteit Groningen, van 1972 tot 1978"
prof. mr. N.J. Schrijver,opleiding,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#2,"Murmellius Gymnasium te Alkmaar, van 1966 tot 1972"
prof. mr. N.J. Schrijver,opleiding,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#3,"Rechtsgeleerdheid, Rijksuniversiteit Groningen, 2 maart 1995"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#4,"hoogleraar internationaal publiekrecht en wetenschappelijk directeur Grotius Centre for International Legal Studies, Universiteit Leiden, vanaf 2005 [bezoldigd]"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#5,"hoogleraar Volkenrecht, Vrije Universiteit Amsterdam, van 1997 tot 2005"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#6,"universitair (hoofd)docent, Institute of Social Studies (ISS) te 's-Gravenhage, van 1985 tot 1997 (met onderbreking van 1990 tot 1991)"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#7,"juridisch beleidsmedewerker, VN-Veiligheidsraad te New York, van 1990 tot 1991"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#8,"wetenschappelijk medewerker, Rijksuniversiteit Groningen, van 1979 tot 1985"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#9,"jongerenvertegenwoordiger Verenigde Naties te New York en Amsterdam, van 1978 tot 1979"
prof. mr. N.J. Schrijver,loopbaan,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#10,"student-assistent, Rijksuniversiteit Groningen, van 1973 tot 1977"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#11,"lid Bestuur Stichting Geuzenpenning, vanaf 2014 [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#12,"voorzitter Stichting Authentification in Art, Den Haag, sinds 2012 [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#13,"lid Permanent Hof van Arbitrage, Vredespaleis Den Haag [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#14,"voorzitter Sectie Rechtswetenschappen Koninklijke Nederlandse Akademie van Wetenschappen (KNAW) en voorzitter KNAW-commissie Vrijheid van Wetenschapsbeoefening [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#15,"lid Beraadsgroep Samenlevingsvragen Raad van Kerken te Amersfoort, vanaf 1 september 2009 [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#16,"lid VN-commissie economische, sociale en culturele mensenrechten, Genève, vanaf 1 januari 2009 [onbezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#17,"gasthoogleraar 'European Union and Co-operation with Developing Countries', Université Libre de Bruxelles, te Brussel, vanaf 1 oktober 1995 [bezoldigd]"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#18,"president International Law Association, Londen, van 2010 tot 2012"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#19,"voorzitter Koninklijke Nederlandse Vereniging voor Internationaal Recht te Den Haag, van 1 november 2003 t/m november 2011"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#20,"lid UN High-Level Task Force on the Implementation of the Right to Development, van 1 januari 2004 tot 31 december 2008"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#21,"lid Adviesraad Internationale Vraagstukken en voorgangers daarvan, van 1985 tot 2011 (met onderbreking van 1990 tot 1991)"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#22,"lid Commissie-Davids: Onderzoekscommissie Besluitvorming Irak, van 1 maart 2009 tot 30 januari 2010"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#23,"lid Bestuur Carnegie Stichting (Vredespaleis) te Den Haag, van 1 november 2002 tot 30 oktober 2010"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#24,"lid Beraadsgroep Duurzaamheid en Gerechtigheid, Raad van Kerken te Amersfoort, van 2001 tot 2005"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#25,"lid Raad van Bestuur UNITAR te Genève, van 1 januari 1998 tot 31 december 2003"
prof. mr. N.J. Schrijver,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_mr_n_j_schrijver_pvda#26,"voorzitter Academic Council on the United Nations System te New York, van 1 juni 1999 tot 1 juni 2003"
prof. dr. E.M. Sent,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#1,"economie, Universiteit van Amsterdam, 1985-1989; cum laude"
prof. dr. E.M. Sent,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#2,"VWO, Het Rhedens Lyceum te Rozendaal, 1979-1985"
prof. dr. E.M. Sent,opleiding,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#3,"economie, Stanford University (California, VS), 12 juni 1994"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#4,"hoogleraar Economische Theorie en Economisch Beleid, Radboud Universiteit Nijmegen, sinds 2004 [bezoldigd]"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#5,"sectievoorzitter Economie, Radboud Universiteit Nijmegen, 2007-2012"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#6,"gastonderzoeker bij NIAS (Netherlands Institute for Advanced Study) te Wassenaar, 2002-2003"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#7,"universitair hoofddocent Economie, University of Notre Dame te South Bend (Indiana, VS), 2001-2004"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#8,"universitair docent Economie, University of Notre Dame te South Bend (Indiana, VS), 1994-2001"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#9,"gastonderzoeker, Erasmus Universiteit Rotterdam, najaar 1998"
prof. dr. E.M. Sent,loopbaan,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#10,"gastonderzoeker, London School of Economics, voorjaar 1999"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#11,"lid Raad van Toezicht Theater Utrecht, sinds 2015 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#12,"lid Raad van Toezicht Introdans, sinds 2015 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#13,"lid Raad van Toezicht Atria, sinds 2014 [bezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#14,"lid Bestuurlijk Forum Gelderland, sinds 2014 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#15,"bestuurslid Prof. F. De Vries-Stichting, sinds 2014 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#16,"lid Raad van Toezicht, Karakter, sinds 2013 [bezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#17,"lid Sociaal Wetenschappelijke Raad (SWR) van de Koninklijke Nederlandse Akademie van Wetenschappen (KNAW), sinds 2011 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#18,"lid Curatorium, Wiardi Beckmanstichting, sinds 2011 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#19,"lid Vereniging Aegon, sinds 2010 [bezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#20,"lid Raad van Advies \"Erasmus Journal for Philosophy and Economics\", sinds 2008 [onbezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#21,"redacteur \"Journal of Institutional Economics\", sinds 2007 [bezoldigd]"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#22,"lid Kamer van Koophandel Regioraad Oost, 2014-2015"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#23,"lid Raad van Toezicht, Plan Nederland, 2009-2015"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#24,"lid Raad van Advies De Groene Zaak, 2009-2014"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#25,"lid Redactieraad Me Judice, 2008-2014"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#26,"redacteur \"Routledge INEM Advances in Economic Methodology\", 2006-2014"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#27,"lid Bestuur International Network for Economic Methodology, 2000-2014"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#28,"lid Curatorium, Wetenschappelijk Bureau voor de Vakbeweging, 2011-2013"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#29,"raadslid RMO (Raad voor Maatschappelijke Ontwikkeling), 2009-2011"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#30,"lid Redactieraad, Academische Boekengids, 2010-2013"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#31,"lid Bestuur History of Economics Society, 2002-2005"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#32,"webmaster International Network for Economic Methodology, 2000-2008"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#33,"lid Curatorium \"Journal of Institutional Economics\", 2004-2007"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#34,"lid Redactieraad \"Journal of Economic Issues\", 2000-2003"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#35,"onderzoekscoördinator European Association for Evolutionary Political Economy, 1998-2011"
prof. dr. E.M. Sent,nevenfuncties,https://www.eerstekamer.nl/persoon/prof_dr_e_m_sent_pvda#36,"redacteur digitale informatie History of Economics Society, 1996-1997"
drs. C.P.W.J. Stienen MA,opleiding,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#1,"Nabije en Midden-Oostenstudies, School of Oriental and African Studies, University of Londen, van 1990 tot 1991"
drs. C.P.W.J. Stienen MA,opleiding,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#2,"Arabische talen en culturen, Rijksuniversiteit Leiden, van 1984 tot 1990"
drs. C.P.W.J. Stienen MA,opleiding,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#3,"v.w.o., Bisschoppelijk College \"Schöndeln\" te Roermond, van 1982 tot 1984"
drs. C.P.W.J. Stienen MA,opleiding,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#4,"h.a.v.o., Bisschoppelijk College \"Schöndeln\" te Roermond, van 1977 tot 1982"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#5,"publiciste en zelfstandig professional op gebied participatie, leiderschap en inclusiviteit, vanaf voorjaar 2011"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#6,"senior adviser sociale ontwikkeling, BMC Groep, van augustus 2009 tot december 2010"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#7,"plaatsvervangend hoofd afdeling Noord-Amerika, ministerie van Buitenlandse Zaken, van augustus 2005 tot augustus 2009"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#8,"senior beleidsambtenaar Genderafdeling, ministerie van Buitenlandse Zaken, van 2004 tot 2005"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#9,"eerste ambassadesecretaris, Nederlandse ambassade te Damascus, van 1999 tot 2004; asielbeleid en mensenrechten"
drs. C.P.W.J. Stienen MA,loopbaan,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#10,"tweede ambassadesecretaris, Nederlandse ambassade te Caïro, van 1995 tot 1999; ontwikkelingssamenwerking, cultuur en mensenrechten"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#11,"columniste De Limburger, vanaf voorjaar 2014"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#12,"voorzitter visitatiecommissie Emancipatie Gemeente Den Haag, vanaf maart 2015 [bezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#13,"algemene vergadering culturele humanitaire organisatie Action for Hope, vanaf maart 2015 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#14,"adviesraad filmcollectief Syrische filmmakers Bidayyat, vanaf juli 2014 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#15,"lid European Council on Foreign Relations, vanaf juni 2014 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#16,"steering board Apeldoorn Conference for British Dutch Dialogue, vanaf april 2013 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#17,"lid Bestuur Masterpeace, internationale vredesbeweging, vanaf mei 2011 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#18,"lid Bestuur Stichting Yasmin, participatiecentrum en talentontwikkeling voor vrouwen, vanaf september 2010 [onbezoldigd]"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#19,"lid Raad van Toezicht Care Nederland, van augustus 2009 tot juni 2015"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#20,"lid Adviescommissie voor Vreemdelingenzaken, van mei 2013 tot juni 2015"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#21,"lid International Board Care International, van augustus 2009 tot september 2013"
drs. C.P.W.J. Stienen MA,nevenfuncties,https://www.eerstekamer.nl/persoon/drs_c_p_w_j_stienen_ma_d66#22,"lid bestuur Humanity in Action, van augustus 2009 tot september 2010"
ir. drs. G.A. van Strien,opleiding,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#1,"Bedrijfskunde aan de Technische Universiteit Twente, van 1976 tot 1978"
ir. drs. G.A. van Strien,opleiding,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#2,"Natuurkunde aan de Katholieke Universiteit Nijmegen, van 1970 tot 1976"
ir. drs. G.A. van Strien,opleiding,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#3,"HBS B, mgr. Frencken college te Oosterhout, van 1967 tot 1970"
ir. drs. G.A. van Strien,opleiding,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#4,"MULO A te Zevenbergen/Raamsdonksveer, van 1963 tot 1967"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#5,"algemeen directeur TrekhaakCentrum.nl B.V. te Oosterhout, van 1 juni 2009 tot 31 maart 2011"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#6,"algemeen directeur van de Universiteit Utrecht Holding B.V. van 1 januari 2000 tot 1 juli 2009"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#7,"algemeen directeur UMC Utrecht Holding B.V., van 1 mei 2002 tot 1 juli 2009"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#8,"algemeen directeur Stichting Incubator Utrecht, van 1 mei 2002 tot 1 juli 2009"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#9,"directeur faculteit diergeneeskunde van de Universiteit Utrecht, van 1 januari 1990 tot 1 mei 2002"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#10,"secretaris faculteit diergeneeskunde van de Universiteit Utrecht, van 16 augustus 1987 tot 1 januari 1990"
ir. drs. G.A. van Strien,loopbaan,https://www.eerstekamer.nl/persoon/ir_drs_g_a_van_strien_pvv#11,"secretaris directieraad RWS te Den Haag, van 1 februari 1986 tot 16 augustus 1987"
