naam, type, uri, functie
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#2,"Projectmanager en ombudswerk, Emancipatiebureau Amsterdam"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#3,"Directeur Communicatie, The Site (informatiecentrum voor Amsterdamse jongeren) 2000-2003"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#4,"Diversiteitsmanager, NPO 2004-2006"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#5,"Adviseur jongeren, NOS-nieuws, vanaf 2006"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#6,"Samensteller NOS Headlines, vanaf 2007"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#7,"Presentator en programmamaker, MTNL (Multiculturele Televisie Nederland) en OHM (Stichting Organisatie voor Hindoe Media) 2007-2008"
Tanja Jadnanansing,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/jadnanansing-tm-pvda#8,"Projectmanager permanente nieuwscampagne, NOS, vanaf 2009"
Sadet Karabulut,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#1,"VWO, Dordrecht"
Sadet Karabulut,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#2,"Bestuurskunde, Erasmus Universiteit Rotterdam"
Sadet Karabulut,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#3,"Trainee gemeente Amsterdam"
Sadet Karabulut,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#4,"Projectleider stadsdeel Zuidoost, gemeente Amsterdam"
Sadet Karabulut,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#5,"Coördinator drugsbeleid, gemeente Amsterdam"
Sadet Karabulut,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#6,"Beleidsmedewerker kwaliteitszorg, Stichting Orion"
Sadet Karabulut,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/karabulut-s-sp#7,"Gemeenteraadslid SP, gemeente Amsterdam"
Mona Keijzer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#1,"VWO, St. Werenfridus te Hoorn 1981-1987"
Mona Keijzer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#2,"Juridische bestuurskunde, Universiteit van Amsterdam 1987-1992"
Mona Keijzer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#3,"Nederlands Recht (specialisatie ruimtelijk ordeningsrecht, milieurecht, milieubeleid), Universiteit van Amsterdam 1992-1997"
Mona Keijzer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#4,"Advocatenopleiding 2006"
Mona Keijzer,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#5,"Mediatoropleiding 2006"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#6,"Juridisch beleidsmedewerkster Milieu, gemeente Waterland 1991-1993"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#7,"Managementtrainee, Faculteit Letteren, Universiteit Leiden 1993-1994"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#8,"Jurist, Inspectie Milieuhygiene Gelderland 1995-1997"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#9,"Jurist milieuzaken, Gemeente Almere 1997-1998"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#10,"Wethouder en loco-burgemeester gemeente Waterland 1998-2003 en 2004-2005"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#11,"Advocaat en mediator, Abma Schreurs Advocaten en Notarissen, Purmerend 2006-2007"
Mona Keijzer,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/keijzer-mcg-cda#12,"Wethouder gemeente Purmerend 2007-2012"
Jesse Klaver,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#1,"VMBO, vrije school, Michael College te Prinsenbeek"
Jesse Klaver,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#2,"Social work (maatschappelijk ondernemen), Avans Hogeschool 's-Hertogenbosch"
Jesse Klaver,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#3,"Politicologie: schakelprogramma Europese politiek (niet voltooid), Universiteit van Amsterdam 2008-2009"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#4,"Voorzitter DWARS, jongerenorganisatie van GroenLinks 2006-2007"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#5,"Secretaris DWARS 2007-2008"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#6,"Voorzitter DWARS 2008-2009"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#7,"Lid kandidaatstellingscommissie partijbestuur GroenLinks 2009"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#8,"Voorzitter CNV-jongeren, vanaf 2009"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#9,"Lid programmacommissie GroenLinks, Tweede Kamerverkiezingen 2010"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#10,"Campagneleider TK verkiezingen, 2012"
Jesse Klaver,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaver-jf-gl#11,"Fractievoorzitter, mei 2012"
Joram van Klaveren,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaveren-jj-van-grbvk#1,"Religie en Levensbeschouwing (voorheen godsdienstwetenschappen), Vrije Universiteit van Amsterdam"
Joram van Klaveren,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaveren-jj-van-grbvk#2,"(Part-time) leraar"
Joram van Klaveren,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaveren-jj-van-grbvk#3,"Gemeenteraadslid VVD, gemeente Almere 2006-2009"
Joram van Klaveren,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klaveren-jj-van-grbvk#4,"Medewerker onderwijs, cultuur en wetenschap en sociale zaken, PVV-Tweede Kamerfractie"
Norbert Klein,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#1,"Doctoraal rechtsgeleerdheid staats- en bestuursrecht maatschappijleer, Radboud Universiteit Nijmegen 1984"
Norbert Klein,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#2,"Post-academisch Algemene Wet Bestuursrecht, Universiteit Utrecht 1998"
Norbert Klein,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#3,"Leergang duurzaam ondernemen, Radboud Universiteit Nijmegen 2003"
Norbert Klein,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#4,"Subsidieadviseur, PWS, BDO, PNO Consultants 1989-2001"
Norbert Klein,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#5,"Subsidieadviseur, Bureau VanBijenGelders BV 2001-2012"
Norbert Klein,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klein-npm-klein#6,"DGA Klein Hoevelaken BV 2010-heden"
Reinette Klever,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klever-rj-pvv#1,"Gymnasium, CSG Comenius te Capelle aan de Ijssel 1979-1985"
Reinette Klever,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klever-rj-pvv#2,"Bedrijfseconomie, Erasmus Universiteit Rotterdam 1985-1991"
Reinette Klever,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klever-rj-pvv#3,"Diverse management functies, Koninklijke Nedlloyd Groep te Rotterdam, Venlo en Santiago de Chile 1991-1998"
Reinette Klever,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klever-rj-pvv#4,"Vermogensbeheer 2004-2012"
Reinette Klever,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/klever-rj-pvv#5,"Lid en vice-fractievoorzitter PVV Eerste Kamerfractie juni 2011-september 2012"
Raymond Knops,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#1,"Gymnasium-b, Boschveldcollege, Venray 1984-1990"
Raymond Knops,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#2,"Koninklijke Militaire Academie te Breda 1990-1995"
Raymond Knops,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#3,"Bestuurskunde, Erasmus Universiteit Rotterdam 1996-1999"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#4,"Tactical Officer HAWK Groep Geleide Wapens, Koninklijke Luchtmacht 1995-1998"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#5,"Plaatsvervangend Commandant Cadettensquadron, KMA 1998-1999"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#6,"Gemeenteraadslid CDA, gemeente Horst 1998-1999"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#7,"Wethouder gemeente Horst 1999-2000"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#8,"Wethouder/loco-burgemeester gemeente Horst a/d Maas 2001-2005"
Raymond Knops,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/knops-rw-cda#9,"Tweede Kamerlid CDA 2005-2006 en 2007-2010 en vanaf 2010"
Nine Kooiman,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kooiman-cje-sp#1,"Maatschappelijk Werk en Dienstverlening, Hogeschool de Horst, Driebergen 1999-2003"
Nine Kooiman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kooiman-cje-sp#2,"Medewerker/groepsbegeleider, Bartimeus (begeleiding meervoudig gehandicapten) 2000-2004"
Nine Kooiman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kooiman-cje-sp#3,"Jeugdhulpverlener Bureauzorg Agglomeratie Amsterdam 2003-2004"
Nine Kooiman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kooiman-cje-sp#4,"Jeugdhulpverlener en gezinsvoogd, Bureau Jeugdzorg Utrecht 2005-2008"
Nine Kooiman,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kooiman-cje-sp#5,"Fractiemedewerker SP Tweede Kamerfractie, medewerker jeugdzorg 2008-2010"
Wouter Koolmees,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/koolmees-w-d66#1,"Sociale en institutionele economie, Universiteit van Utrecht 1996-2001"
Wouter Koolmees,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/koolmees-w-d66#2,"Onderzoeker, NEI (Nederlands Economische Instituut)/ECORYS 1999-2003"
Wouter Koolmees,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/koolmees-w-d66#3,"Ambtenaar algemene financiële en economische politiek, Ministerie van Financiën 2003-2007"
Wouter Koolmees,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/koolmees-w-d66#4,"Ambtenaar Inspectie der Rijksfinanciën, Ministerie van Financiën 2007-2009"
Wouter Koolmees,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/koolmees-w-d66#5,"Hoofd begrotingsbeleid, Ministerie van Financiën 2009-2010"
Fatma Koşer Kaya,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#1,"Atheneum Roncalli Scholengemeenschap Bergen op Zoom, 1981-1987"
Fatma Koşer Kaya,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#2,"Nederlands Recht aan de Katholieke Universiteit Brabant, 1987-1993"
Fatma Koşer Kaya,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#3,"Doctoraal Nederlands Recht, 30 maart 1993"
Fatma Koşer Kaya,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#4,"Psychologie, april 1993- juni 1993"
Fatma Koşer Kaya,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#5,"Stageverklaring advocatuur, 20 maart 1997"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#6,"Griffier Civiele Kamer te Den Haag, april 1992- juni 1993"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#7,"Assistent-onderzoeker aan het Max Plancke instituut te Freiburg, juni 1993- oktober 1993"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#8,"Advocaat bij Kaya, Nijland en Visser Advocaten te Den Haag, 1994-1998"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#9,"Jurist FNV Rotterdam, januari 1998 - september 2003"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#10,"Advocaat bij advocatenkantoor Oudenoord te Utrecht, oktober 2003 - september 2004"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#11,"Kantonrechter plaatvervanger, 24 augustus 2004 (inactief)"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#12,"Lid Tweede Kamer der Staten-Generaal 2004 - 2012"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#13,"Wethouder gemeente Wassenaar 2013 - juni 2014"
Fatma Koşer Kaya,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ko%C5%9Fer-kaya-f-d66#14,"(interim) Bestuurder, arbeidsrecht, sociale zaken, pensioenen, (jeugd)zorg, onderwijs, emancipatie en volkshuisvesting 2014"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#1,"Gymnasium, St. Thomascollege, Venlo 1962-1966"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#2,"Eindexamen atheneum, John F. Kennedy-atheneum, Dongen 1967"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#3,"Kandidaats Psychologie, Vrije Universiteit Amsterdam 1970"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#4,"Horeca-examen"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#5,"Expressie, Vrije Academie"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#6,"Interviewtechniek, NOS"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#7,"Eindredactie, Academie voor Journalistiek"
Henk Krol,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#8,"Franse taal en letterkunde, Université de Poitiers"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#9,"Voorlichter, VVD Tweede Kamerfractie 1978-1985"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#10,"Manager PR, ITT Europe 1985-1988"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#11,"Oprichter van De Gay Krant 1979"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#12,"Medeproducent van diverse kunstprojecten"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#13,"Mede auteur van diverse boeke"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#14,"President van de afdeling Best-Oirschot, Lions Club"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#15,"Eerste journalist die schreef over aids (toen nog bekend als GRIDS) 1982"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#16,"Mede-oprichter van de Stichting Vrienden van De Gay Krant (SVGK)"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#17,"Mede oprichter van de Roze Maandag"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#18,"Algemeen directeur, Best Publishing Group"
Henk Krol,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/krol-hcm-50plus#19,"Provinciale Statenlid Noord-Brabant (vanaf 2011 tot heden)"
Attje Kuiken,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#1,"VWO, Dockinga College Dokkum 1990-1996"
Attje Kuiken,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#2,"Bestuurskunde/Overheidsmanagement, Noordelijke Hogeschool Leeuwarden 1996-1999"
Attje Kuiken,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#3,"Organisatiewetenschappen, Universiteit van Tilburg 2000-2006"
Attje Kuiken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#4,"Junior beleidsmedewerker, directie Rampenbeheersing en Brand, directoraat-generaal Veiligheid, Ministerie van Binnenlandse Zaken & Koninkrijksrelaties 2001-2002"
Attje Kuiken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#5,"Projectmedewerker Risicobeleid, directie Rampenbeheersing en Brand, directoraat-generaal Veiligheid, Ministerie van Binnenlandse Zaken & Koninkrijksrelaties 2002-2004"
Attje Kuiken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#6,"Beleidsmedewerker Integraal Veiligheidsbeleid, Directie Strategie, directoraat-generaal Veiligheid, Ministerie van Binnenlandse Zaken & Koninkrijksrelaties 2004-2006"
Attje Kuiken,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuiken-ah-pvda#7,"Hoofd Stafbureau, directie Strategie, directoraat-generaal Veiligheid, Ministerie van Binnenlandse Zaken & Koninkrijksrelaties 2006"
Tunahan Kuzu,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#1,"Stedelijk Gymnasium te Schiedam 1994-2001"
Tunahan Kuzu,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#2,"Bachelor Bestuurskunde, Erasmus Universiteit te Rotterdam 2001-2004"
Tunahan Kuzu,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#3,"Master Bestuurskunde, afstudeerrichting Public Policy, Erasmus Universiteit te Rotterdam 2004-2006"
Tunahan Kuzu,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#4,"Oprichter en consulent, Care Mediator 2005-2006"
Tunahan Kuzu,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#5,"Adviseur gezondheidszorg, Price Waterhouse Coopers Advisory 2006-2011"
Tunahan Kuzu,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#6,"Gemeenteraadslid PvdA Rotterdam 2008-sept 2012"
Tunahan Kuzu,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#7,"Fractiesecretaris PvdA Rotterdam 2010-sept 2012"
Tunahan Kuzu,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/kuzu-t-grk%C3%B6#8,"Zelfstandig adviseur, Beproefd Recept Onderzoek & Advies 2011-heden"
Roelof van Laar,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#1,"VWO, MaasWaalCollege, Wijchen 2000"
Roelof van Laar,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#2,"BA Politicologie, Universiteit Leiden 2010"
Roelof van Laar,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#3,"MBA Bedrijfskunde, Webster University, Leiden 2014"
Roelof van Laar,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#4,"Gemeenteraadslid PvdA Leiden 2006-2010"
Roelof van Laar,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#5,"Directeur Stop Kindermisbruik 2008-2013"
Roelof van Laar,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#6,"Gemeenteraadslid PvdA Leiden 2011-2012"
Roelof van Laar,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/laar-rp-van-pvda#7,"Public affairs en fondsenwerving, Fier Fryslân/Centrum Kinderhandel en Mensenhandel feb-mei 2013"
Leendert de Lange,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/lange-la-de-vvd#1,"HAVO/Atheneum R.S.G. ‘de Springborn’ 3 jarige brugklas, Epe 1985 - 1988"
Leendert de Lange,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/lange-la-de-vvd#2,"MEAO ‘Pascal College’, Apeldoorn 1988 - 1991"
Leendert de Lange,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/lange-la-de-vvd#3,"Beleidsmanagement Thorbecke Academie (Nederlandse Academie voor overheidsmanagement) specialisatie, ‘Europa en de consequenties voor het Openbaar Bestuur’, Leeuwarden 1991-1995"
Leendert de Lange,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/lange-la-de-vvd#4,"Bestuurskunde Universiteit Leiden en Erasmus universiteit Rotterdam afstudeerrichting voorlichting en politiek bestuurlijk management, Leiden en Rotterdam 1995 - april 2000"
Leendert de Lange,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/lange-la-de-vvd#5,"Kabinetsmedewerker bij het College van procureurs-generaal (Parket-Generaal), aug. 1997 - mrt. 1999"
